,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
1278,0,2020-04-08 17:17:48,1,1247936694017548288,0,Twitter for Android,"@prabumalarvel @ishanagarwal24 Yup s8 to 1+8 
Actually im tired of samsung mobile 
Using since 2011 but its enough",2020-02-16 10:37:57,43,173,1228991875089981442,тнэ_βατмәη,the_batman007,-0.2382
1280,0,2020-04-08 17:17:02,2,1247936503822594049,0,Twitter for iPhone,@gouki201 @pcmonitors @BlurBusters I think some places might have been confused if they thought that Samsung stoppi… https://t.co/8W6lGE8s4B,2011-11-11 17:25:56,4299,21,410120210,TFTCentral,TFTCentral,-0.3182
1289,0,2020-04-08 17:14:35,0,1247935887499038720,0,Twitter for Android,@TheWorldlyGamer @KiyosuSan Sadly Samsung is copying them.. Like how tf would someone pay 1000€ on a phone? I know… https://t.co/PG9mfqCwk8,2019-08-16 16:05:47,87,144,1162394981073674241,Korudo,Korudoyc,-0.1779
1306,0,2020-04-08 17:10:15,0,1247934796833021952,0,Twitter for iPhone,@EllieFuson Samsung’s acrually got bomb ass cameras doe,2020-03-11 02:08:51,17,50,1237561048263081984,Skylar Boyle,Boylewav,-0.7717
1312,0,2020-04-08 17:09:26,0,1247934589668032513,0,Twitter for Android,@MTNC_Care Your apology is insincere. You've made no effort to rectify the problems.We can't even MAKE CALLS. I too… https://t.co/VBZn3ROZKk,2009-04-12 17:37:38,485,244,30686198,S a m i r a E d i🌹,SamiraEdi,-0.5859
1320,0,2020-04-08 17:07:20,1,1247934060560707585,1,Twitter for iPhone,@Mehal80509479 @mohamed_mounes @UniverseIce No bro. I had note 9 and an iphone Xs max. Ios had this type of editing… https://t.co/fn3v06N7AG,2015-07-14 13:52:09,2,23,3279568452,manav tomar,NOTmanav,-0.296
1333,0,2020-04-08 17:05:13,1,1247933530459512836,0,Twitter for Android,@Boylewav Taken with my shitty Samsung S7 phone camera 😎,2016-04-22 11:40:46,179,293,723476636952236032,Pope 🦐,EllieFuson,-0.5574
1348,0,2020-04-08 17:02:46,1,1247932911061434369,0,Twitter for Android,@SRTJones @Samsung Was so horrible but now I'm back,2018-01-14 18:57:44,2033,3158,952615735465037825,Munyai Aluwani Allan,allan_munyai,-0.4109
1377,0,2020-04-08 16:52:28,0,1247930321875673088,0,Twitter Web App,"This is very disappointing, and just poor design.  It makes me wonder what else Samsung has scrimped on in the desi… https://t.co/P76vG6xo6S",2007-03-24 13:59:00,13,50,2105741,Kavian Moradhassel,KaveMan,-0.7645
1380,0,2020-04-08 16:51:17,1,1247930021055848450,0,Twitter Web App,"@duckcopy @SamsungSupport yeah, thats why i dont trust samsung for tvs",2019-09-13 14:00:56,24,251,1172510452321882113,ma’am,babighoul5,-0.1285
1383,0,2020-04-08 16:50:41,0,1247929873185869834,0,Twitter Web App,@ari_bloch @thertx69 @billy_oli @Fanus09171447 @MaxWinebach @TheRichWoods @SamsungMobile Actually no one would have… https://t.co/TLViOyhizq,2013-03-19 01:06:01,12,37,1279169532,MHDIY,hasanXXhasan,-0.296
1390,0,2020-04-08 16:49:16,1,1247929514853904384,1,Twitter for Android,@baronedgar8 @joelbrasaj Baron I'm  sorry I don't have technos but if he needs any Samsung starting with s8 up to t… https://t.co/lxJwfnM56h,2019-01-22 06:18:31,2407,1324,1087595346551861248,Arthür⚡,KigwanyeStevenA,-0.0387
1395,0,2020-04-08 16:48:48,2,1247929397690040320,0,Twitter for Android,@clb481 @JAZZYW257 Yep. I believe you. My mom reversed her stage 4 cancer when she was 18 due to a holistic book. T… https://t.co/5wvMAw2l3e,2019-12-31 13:50:42,195,138,1212008121675042819,Marie,Rev3_16,-0.4939
1408,0,2020-04-08 16:43:45,3,1247928126014926850,0,Twitter Web App,@SchallerErica @cov_Gretchen My Samsung’s battery can and will come out when needed. That should cure that problem.,2019-11-17 14:49:36,11,50,1196077725603303424,CR,Craig24909898,-0.4019
1411,0,2020-04-08 16:43:18,0,1247928012307341313,0,Twitter for Android,"@SamsungUK @Samsung @SamsungMobile 
You just told me my order didn't get dispatched on time due lack of stock.. but… https://t.co/8LYJoAi1vg",2010-07-20 12:03:12,14,23,168633965,marieta_88,MariGS22,-0.3182
1415,0,2020-04-08 16:42:41,1,1247927856887255040,0,Lithium Tech.,"@__ashy__cheeks I'm more of a Samsung person, but LG does have some rocking phones. Shoot a message let me check out your account. -TH",2008-10-02 14:48:55,142528,30323,16560043,Sprint Care,sprintcare,-0.4767
1417,0,2020-04-08 16:42:19,1,1247927767536107521,0,Twitter for iPhone,@ShOoKy_VL7 @Samsung_Pak @BTS_twt Don’t worry we will tag 😉,2019-08-08 19:44:12,7542,237,1159550897510375425,BTS PAK VOTING & STREAMING GALAXY ⁷ SLOW,bts_pk_galaxy,-0.4404
1418,0,2020-04-08 16:42:16,0,1247927754588336129,0,Twitter for Android,"@ChanceMcnuggets @IAm8BitRyan Uh,  idk sorry.  It's mostly on Iphones and/or IPads and I just have a Samsung,  sorry!❤",2019-02-17 21:39:25,0,20,1097249179339055104,Bubblegum,Muffin52122764,-0.2481
1419,0,2020-04-08 16:42:15,2,1247927751308226560,0,Twitter Web App,@malcomvetter @TimMedin @bigendiansmalls @DougieLawson I think i'm dangerously close to 'thats the joke' territory… https://t.co/OlCRfUL37h,2012-07-11 07:42:09,11588,668,632769072,Soldier of FORTRAN - 💀 M▼INFR▼MES 💀,mainframed767,-0.2023
1424,0,2020-04-08 16:41:03,2,1247927446806167554,0,Twitter for Android,"@Freeze_Fun @KanlaonAlcan @YoSmash4 @Jefreeeeeee @NadiaDaeng As a previous Samsung user, not a big fan",2016-07-10 19:39:30,63,307,752225754340061184,Enrique Orange,Enrique_Orange,-0.2411
1425,0,2020-04-08 16:40:52,0,1247927400341614593,0,Twitter for iPhone,@Samsung  stuck at home under quarantine waiting desperately to game on an odyssey g9 monitor. Please release soon.,2012-01-08 05:14:47,16,124,458093250,Douglas Harder,180grdemocracy,-0.3182
1430,0,2020-04-08 16:39:48,0,1247927133554573312,0,Twitter for Android,@Samsung  why the fuck did you even bother making this https://t.co/ggM7pxUJ2s,2019-06-17 12:49:31,42,119,1140602370386210817,mullac,utsmullac,-0.7096
1436,0,2020-04-08 16:37:55,0,1247926658474086403,0,Twitter for Android,"@Samsung Lost the holder for my s pen, can I buy it seperately? (the bit that clips onto my keyboard case)",2012-03-26 11:45:12,175,531,537144212,𝕰𝖒𝖎𝖑𝖞 𝕰𝖑𝖎𝖘𝖊,yourdarkangels,-0.3182
1441,0,2020-04-08 16:35:58,0,1247926166100549635,0,Twitter for Android,@StarlingBank @Nate232003 @monzo Plus they're on Samsung Pay 👌,2020-02-21 15:04:28,0,20,1230870874217238528,Monaem,amonaem20,-0.1027
1446,0,2020-04-08 16:31:54,0,1247925146272165888,0,Twitter Web App,@Samsung_Pak Hell yeah💜💜💜,2020-02-21 10:53:49,4,19,1230807336421224449,Jihopekook💜,Jihopekook2,-0.6808
1449,0,2020-04-08 16:30:02,0,1247924676757602304,0,Twitter for Android,@NickChristensen @phudson @SlackHQ So disappointing! Must be a mac/PC difference. My devices are Samsung and Micros… https://t.co/2u7I6Wkcms,2014-10-04 17:14:01,6,34,2805796851,Becca Waye,WayeBecca,-0.5838
1465,0,2020-04-08 16:24:41,0,1247923328712617989,0,Twitter for Android,@FrecoWang hey @FrecoWang i know this sounds confusing and you maybe will not belive me. but 5 days ago my grandfat… https://t.co/DTee2yVNpn,2018-02-26 22:50:35,9,132,968257011514314752,andy,maniloveshrek,-0.1154
1466,0,2020-04-08 16:24:40,0,1247923324623208450,0,Twitter for Android,"@Top_CashBack Hi Matt, I tried on Google Chrome and on normal Samsung Internet but nothing. Guess I'll just have to miss that one 🤷‍♀️",2011-08-05 12:54:41,90,627,349041001,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Kirsty Shears 🇬🇧,KirstyShears,-0.2263
1475,0,2020-04-08 16:22:27,1,1247922767883898880,0,Twitter Web App,@SouthernNights0 @cov_Gretchen I got the Samsung S8+ and it's a bitch to root but damn. I'm looking at other Androi… https://t.co/6HSYt8qBab,2016-11-13 22:46:49,199,78,797933765406375936,JosephDanet,JosephDanet,-0.714
1477,0,2020-04-08 16:22:03,1,1247922666293678081,0,Twitter Web App,"@OMyfield @guardian not really, Li-Ion batteries are highly flamable on overload. All you need is to create that ov… https://t.co/wc0MVbPdjR",2015-06-28 15:54:51,55,282,3349266659,Edzus Bernauts,gunslingerx2011,-0.1689
1482,0,2020-04-08 16:20:17,0,1247922221168893952,0,Twitter Web App,"@PurnellEvan im on some old samsung, cut me some slack if im tryna avoid snap sometimes🤣",2017-03-17 19:43:38,171,173,842823761699229696,hazim 🧪,zizou16r,-0.5106
1491,0,2020-04-08 16:17:59,0,1247921643499827200,0,Twitter Web App,@DeepikaBhardwaj Its h/w issue you can not do anything if you do not have necessary tools &amp; replacement of faulty p… https://t.co/1XCd75qep7,2019-09-01 11:30:16,11,41,1168123865903423488,Riyast-e-Pudina,ERiyast,-0.3182
1501,0,2020-04-08 16:14:42,0,1247920818295734272,0,Twitter for Android,@DeepikaBhardwaj I think it's gone for gud. Buy a non Chinese phone brand next time. Had bad experience with Mi ser… https://t.co/piEfq7MtgK,2009-07-07 23:07:45,72,501,54713681,Pavan రెడ్డి,pavanmandala,-0.5423
1509,0,2020-04-08 16:13:10,1,1247920429773316096,0,Twitter for Android,"@NatieNampa Tell it to @benj_amin11 
Because am.shooting a better video. 
Thou my Samsung front camera is poor",2015-09-27 21:31:43,3671,1641,3796868135,Theo morton,TheodrineT,-0.0516
1522,0,2020-04-08 16:09:58,1,1247919624752111618,0,Twitter for Android,@AnthonyEclipse Samsung makes apples OLED screens so those are nice but the LCD panels are downright bad. I was tas… https://t.co/ObMd1pjd8g,2013-01-23 12:21:18,2372,461,1114247888,Zareldo,Zareldo,-0.5745
1527,0,2020-04-08 16:09:01,1,1247919385664262144,0,Twitter for Android,@yourgirlchen Samsung has some really nice phones with insane amounts of memory. Check them out. You will be shocked.,2013-06-30 09:10:55,7150,901,1557631040,"Mai Kuda, Kudazvinhu",Masibanda101,-0.228
1544,0,2020-04-08 16:04:01,22,1247918127729565705,2,Twitter Web App,i did manage to get a man who is pretty sick with Covid on my Samsung (I know about fomites and cleaning OK!!) to h… https://t.co/POFuwFgOBz,2014-06-22 17:47:28,28610,15488,2582596082,david oliver,mancunianmedic,-0.1739
1556,0,2020-04-08 16:01:39,0,1247917534055141376,0,Twitter for Android,@Samsung_Pak Is not it amazing if we see this bts ad on Pakistan tv please 💜,2019-11-26 15:39:26,13,115,1199350965188669440,Dream⁷,duaa_ayan,-0.1955
1576,0,2020-04-08 15:51:56,0,1247915085269479427,0,Twitter Web App,@Aissn The one that died was a fairly premium Samsung A1 class. I was running HassIO,2010-10-01 00:25:22,1774,518,197242801,𝑺𝒕𝒆𝒆𝒗𝒆 𝑴𝒐𝒓𝒊𝒏,steeve,-0.5574
1580,0,2020-04-08 15:50:44,0,1247914786697940992,0,Twitter for iPhone,"@AlanRayBagwell1 @hithereasshat @iheartmindy Not true. Qualcomm (US), MediaTek (Taiwan), Samsung (South Korea) and… https://t.co/E71IgLBEq1",2014-02-21 20:12:03,1012,2388,2355290149,Griffin,Griffin9c,-0.3252
1581,0,2020-04-08 15:50:40,0,1247914766699565059,0,Twitter for Android,@xHank_Scorpio @SamsungHelpUK @Samsung You would think the amount of complaints they have over this issue and how b… https://t.co/N4gaqpkBKf,2011-02-03 10:26:55,5529,778,246726010,𝕋𝕙𝕖 ℂ𝕣𝕪𝕡𝕋𝕠𝕖 𝕄𝕒𝕟 🧦,CrypToe_Man,-0.4019
1587,0,2020-04-08 15:48:17,1,1247914170114289665,0,Twitter for Android,"@allan_munyai @Samsung Ooh I wondered what happened to you... even checked TL
That must've cut deep!",2009-06-10 13:11:51,520,424,46107601,Sarah 🇿🇦,SRTJones,-0.3382
1593,0,2020-04-08 15:47:16,4,1247913913032687617,0,Twitter Web App,@K3TripleR @WE4Bravo We had a bunch of Dell laptops with M2's - failure rate about 25% within first 3 years. Bunch… https://t.co/rP38LUdMEW,2018-07-27 00:47:27,760,568,1022644602145099777,N6DNM / Dmitry,N6DNM,-0.5106
1597,0,2020-04-08 15:45:15,0,1247913404796407808,0,Twitter Web App,@brog_rees_ I've recently jumped ship from Samsung because they purposefully do updates to fuck with older model ph… https://t.co/M9qN7UNMeF,2012-12-29 22:15:10,835,619,1046130110,Black Ram🐏🏴,TheWobblyWizard,-0.5423
1606,0,2020-04-08 15:43:28,0,1247912957268209665,0,Twitter for Android,"@jh1887 @ThomasTalon5 @PeteLau Samsung a90 5G is at cheaper. Not as good obviously but cheaper 5G. 

In any case 5G… https://t.co/Fc3Bcf8cib",2011-10-24 23:39:58,3,36,397637737,travis batten,sgtbatten,-0.1786
1608,0,2020-04-08 15:43:13,0,1247912891682033666,0,Twitter for Android,@NeilSimpson82 I'm on the Huawei P30 pro and the battery life is insane. First smartphone I've had that only charge… https://t.co/S1S4qFkiLN,2016-11-06 16:02:10,299,227,795295218069360640,Dan,danichese,-0.4019
1624,0,2020-04-08 15:38:48,0,1247911779650408448,0,Twitter for iPhone,@realFFK Huwei in particular hv had restrictions with d US &amp; UK don’t mk 5G contaminated.They do not embrace 5G coz… https://t.co/5hrkIS2u75,2009-06-18 08:43:45,134,1465,48292246,Ray Carter,SugaRay19,-0.2411
1626,0,2020-04-08 15:38:29,0,1247911702290726912,0,Twitter Web App,@PiunikaWeb when are you going to fix the crashes on the samsung galaxy 20 series. I cannot play pokemon go on my new phone for a week now.,2012-11-04 19:00:52,6,19,925940743,roberto brandwijk,robertob92,-0.2584
1636,0,2020-04-08 15:34:24,0,1247910673813774336,0,Twitter Web App,"@CierraLashelle @LookItsSam_ Girl complaining about dudes getting mad at losing at iphone games
Dude says he doesn'… https://t.co/gHrm0OcNUI",2017-12-19 01:35:55,55,431,942931467063255040,Shreepd,Shreepdgame,-0.765
1640,0,2020-04-08 15:33:26,1,1247910429088759815,0,Twitter for iPhone,@Donna_Sheridan @jonsheridan Have you seen what they’ve been saying about 5G too Donna? What a scandal! I’ve thrown… https://t.co/J8lce32WIW,2015-03-21 22:53:54,65,58,3103095100,Joe,_joesheridan,-0.4926
1646,0,2020-04-08 15:31:56,0,1247910054344392704,0,Twitter for Android,"@Dammm34 @PoissonFecond @jojol67 Y a des iPhones 11, le denier Samsung",2018-05-28 16:30:08,36,261,1001138561998118912,DawoKein 🇲🇫,DawoKein,-0.3612
1648,0,2020-04-08 15:31:21,0,1247909908340711425,0,Twitter for Android,"if Samsung had to drop S20 process because people wouldn't pay for THEIR phones, OnePlus is gonna be even WORSE wit… https://t.co/3QhcCrFiD1",2016-10-20 22:51:56,181,1358,789237744945893381,Sam Scum,samscvm,-0.6845
1654,0,2020-04-08 15:27:33,0,1247908950672105472,0,Twitter for Android,"@hotstar_helps Feel cheated , after purchase ,you are saying language option ,that is basic for any app is not avai… https://t.co/N4AfaCg6wm",2010-06-02 17:10:00,10,92,151120601,rajiv,indiadealcheck,-0.5106
1655,0,2020-04-08 15:26:59,0,1247908806987788288,0,Twitter Web App,"...and while Samsung now has every price point covered, it is missing a NEW product in the crucial $650 - $1000 ban… https://t.co/JyROul7PfZ",2009-10-06 17:46:19,3525,258,80359451,Avi Greengart,greengart,-0.296
1664,0,2020-04-08 15:26:57,0,1247908799417069574,0,Twitter Web App,Samsung is bringing a full line of A series to US carriers.  Launching products during a pandemic is tricky (see… https://t.co/1H79etImyv,2009-10-06 17:46:19,3525,258,80359451,Avi Greengart,greengart,-0.1531
1670,0,2020-04-08 15:25:18,0,1247908385028296705,0,Twitter for Android,@unsabotageable @dotnickcommaone @evleaks Also saying that other companies are worse because less people know them… https://t.co/CABoZmu89D,2012-06-27 17:20:03,59,95,620182606,matix1000000,matix1000000,-0.4767
1671,0,2020-04-08 15:25:10,1,1247908350312013825,0,Twitter for iPad,@ImJohnEli I had the same issue with the doors misaligned. There’s an adjustment screw beneath the right door hinge… https://t.co/NAeR7On9K4,2017-02-10 18:36:52,810,1471,830123381907390464,wigglywag 🌊,wigglywag101,-0.1027
1676,0,2020-04-08 15:23:32,0,1247907940927000577,0,Twitter for Android,@FortniteStatus Unfortunately I'm still crashing on my Samsung Galaxy Note 9 it starts to load in then just closes… https://t.co/x2WeDlnp9P,2018-07-21 09:01:12,8,57,1020594530729582592,DarkAzriella,MistOctavia,-0.34
1678,0,2020-04-08 15:22:42,1,1247907728854355978,0,Twitter for iPhone,"@Injustice2Go Please fix the lag in leagues on android. Even on Samsung 10 series mobile the game is so laggy. 
You… https://t.co/JlgIchlP4F",2010-06-23 06:08:56,1,21,158638687,Santosh Kadiyala,santoshkadiyala,-0.0258
1683,0,2020-04-08 15:20:36,0,1247907200103862273,0,Twitter Web App,@THEREALRTU This is right up here with Apple and Samsung suing everyong because phones are rectangle.,2020-02-08 15:06:20,24,36,1226160277449822209,Patrick Ryan #ExtraLife,HugeCowPatty,-0.2732
1684,0,2020-04-08 15:18:58,0,1247906791708602369,0,Twitter for Android,"@SamsungSupport So, as of this morning, my phone only works on speaker phone.  Very low volume on the regular speak… https://t.co/xhaIqWKG4d",2009-06-04 02:57:23,88,681,44529561,Bobbi Holter,bobbiholter,-0.3384
1685,0,2020-04-08 15:18:38,1,1247906706044022786,0,Twitter for Android,@TechQuotesDaily damn no body will buy bro .. it's not better than s20 anyway.. samsung ...will gain from it .. if one plus goes to 70k,2013-07-03 18:58:05,5,9,1566462926,VIKAS CHOWDARY K P,vikasvicky444,-0.4416
1692,0,2020-04-08 15:15:13,1,1247905845842546688,0,Twitter for Android,"@KaroulSahil I know, if Huawei sell TV for more than 2.5 lac then how much Samsung &amp; Sony should charged? It's like… https://t.co/TyOiJ1tiWb",2016-04-24 14:07:45,16,279,724238401705119745,Vishal Agrawal,Smartwork99,-0.2023
1700,0,2020-04-08 15:08:30,0,1247904155445809153,0,Twitter Web App,"@Infosanity ""The boy's"" Samsung suffers similar sometimes - turn it off and on again (unplug it...) clears it..",2009-03-18 10:59:16,987,1833,25055943,Martin Hepworth,maxsec,-0.4215
1705,0,2020-04-08 15:04:56,0,1247903259135631362,0,Twitter for iPhone,@Dhurhalarhala03 No the samsung has you,2019-11-02 21:59:18,24,15,1190750223175426048,Anisa ✌🏽😔,P0tATOE5,-0.296
1715,0,2020-04-08 14:56:44,1,1247901197349957632,0,Twitter for Android,"@unsabotageable @dotnickcommaone @evleaks Maybe in US where smartphone market is in a tragic shape, but everywhere… https://t.co/c1bnVrVcKA",2012-06-27 17:20:03,59,95,620182606,matix1000000,matix1000000,-0.25
1716,0,2020-04-08 14:56:41,1,1247901183420690436,0,Twitter for Android,"@adjer1 Why only 35 mins when the run was 1410-1459 (49 mins) 

I would stab a guess at stopping workout when resti… https://t.co/Lp18u1SduT",2011-02-24 05:23:26,367,1345,256843668,Ashley Holmes,UmBongo_69,-0.6597
1721,0,2020-04-08 14:54:33,4,1247900647879372800,0,Twitter Web App,"@Socialistdawn No it's true, 5g gives you heart problems. 

I bought a Samsung S20 and had palpitations when I next… https://t.co/BjC8aBNGyt",2019-07-07 17:33:17,1613,3373,1147921542925434880,Nαɾƙσʋιαɳ,narkovian,-0.2732
1725,0,2020-04-08 14:52:21,0,1247900092637392897,0,Twitter for Android,@JulianChokkattu @WIRED Samsung has *six* new trashes. WTF is Galaxy A01?,2009-05-27 13:52:45,114,535,42885737,Ömer Faruk,ofozaydin,-0.6739
1728,0,2020-04-08 14:50:20,0,1247899585374113792,0,Twitter for Android,@mahinsrk2 @geekyranjit @YouTubeIndia @SamsungIndia Never go for Samsung In India It just Sucks UI lags soo much Ex… https://t.co/2jfvGThO8K,2018-03-10 10:32:57,10,145,972420032641695744,ReiGnS™,Reigns1929,-0.6124
1737,0,2020-04-08 14:46:20,0,1247898578703376384,0,Twitter for iPhone,"@cmdacos @androidcentral They do sell badly. Have you ever compared sales numbers to the iPad? For every 3 iPads, S… https://t.co/ancqdBgv4p",2016-09-01 13:50:41,10,186,771344530540859392,ItsJazza,ItzJazza,-0.4767
1739,0,2020-04-08 14:45:24,1,1247898342031425540,0,Twitter for Android,"@IndoPac_Info The COMMUNIST CHINA will die a death just like USSR after Chernobyl

https://t.co/nJRVuCNrAA",2020-01-05 04:34:39,75,153,1213680140351225856,German Hindu,GermanHindu,-0.743
1742,0,2020-04-08 14:44:29,1,1247898112049336326,0,Twitter for iPhone,@trapnest2008 Yeah fr samsung layout shit but i waant herrr,2016-08-26 00:27:36,548,493,768968099907276800,mireya💯,austinmoonsgf,-0.1779
1761,0,2020-04-08 14:35:31,0,1247895854997880849,0,Twitter for Android,@GadgetsBoy Are they at the same zoom level. Samsung probably may have a similar pic at 50x zoom. They stupidly pri… https://t.co/yF5QEjrsBg,2010-03-06 05:30:23,55,250,120351833,Ayahuasca,sarveshtwit,-0.4588
1769,0,2020-04-08 14:29:52,1,1247894434802307075,0,Twitter for Android,"@zahadoom @Samsung @SamsungCanada Well that is odd that they disabled the sensor, and odd timing indeed. But you ca… https://t.co/UbfirlokXE",2009-06-22 15:04:05,4734,1200,49654180,H o l l y,hollyhaygood,-0.3612
1771,0,2020-04-08 14:29:08,1,1247894250408128512,1,Twitter for Android,@huvi321 @XcloudTimdog @amirjavadnia We need more options when our cell phones die. Apple and Samsung need to get on that shit 😂😂,2015-09-08 19:05:15,90,69,3590476527,Funk 100,Funk_1hunnit,-0.8176
1782,0,2020-04-08 14:23:06,0,1247892732514717698,0,Twitter Web App,"@tescomobileire @ThreeIreland
 have my mother as customer for multiple years and treating her really bad, she is cl… https://t.co/IUL7ZrEJVz",2010-11-25 12:09:47,144,407,219630882,Ray Maloney,Madd0gg33,-0.5849
1783,0,2020-04-08 14:22:48,1,1247892657520574467,0,Twitter for iPhone,@LuxeDiCaprio Share please :( I eat all my Samsung noodle already :(,2019-12-26 10:23:49,710,579,1210144141981540354,𝗸𝗲𝗹𝗹𝘆,lollyDiCaprio,-0.3182
1793,0,2020-04-08 14:20:41,0,1247892121991823361,0,Twitter Web App,"@VodafoneIreland @ThreeIreland have my mother as customer for multiple years and treating her really bad, she is cl… https://t.co/aFo8bIYddt",2010-11-25 12:09:47,144,407,219630882,Ray Maloney,Madd0gg33,-0.5849
1794,0,2020-04-08 14:20:11,0,1247891996120731657,0,Twitter for Android,"@ishanagarwal24 You can get the Samsung Galaxy S20 Plus under $800 in Afghanistan!
Of course no warranty.",2013-04-24 07:22:10,30,325,1376417528,poyahashimi,poyahashimi,-0.3595
1801,0,2020-04-08 14:15:07,1,1247890722285486086,0,Twitter for iPhone,@jackgard1ner I also have Samsung sorry,2018-09-09 00:29:24,271,258,1038585125951496192,Kat Riley🍸,kxxtriley,-0.0772
1805,0,2020-04-08 14:14:14,0,1247890499609882624,0,Twitter Web App,People should boycott #samsung and buy #htc phones.,2016-03-23 09:02:35,22,47,712565193142706177,Rishab Tyagi,rishab20192,-0.3182
1814,0,2020-04-08 14:11:55,1,1247889918904299520,0,Twitter for Android,@Iso_Gray Oh? Ive got a Samsung and i thought mibe were shit,2019-06-27 15:07:26,262,317,1144260958069633024,Maddiisstupid,msmaddiecakes,-0.5574
1816,0,2020-04-08 14:11:02,0,1247889695918264328,0,Twitter for Android,@ahavideoIN Aha! app was not available in Samsung Tv App What's the problem?,2019-10-09 16:42:37,0,85,1181973205944172545,D Aj Apple 07,DAjApple071,-0.4574
1820,0,2020-04-08 14:10:06,0,1247889459837726724,0,Twitter for Android,@TeeJaye1100 Those other companies dropping the ball over and over with weak products gave Samsung the edge. Beside… https://t.co/BLavgE1i7h,2009-06-20 21:16:38,202,627,49123171,Marcus Randolph,Mista_513,-0.4404
1826,0,2020-04-08 14:05:56,0,1247888412297687047,0,Twitter for Android,"@ZahirAli I'm not saying, because there's absolutely no font that can beat SAMSUNG SANS.",2014-05-24 13:50:57,2120,1269,2561985671,Mr. Chairman,DodoMismail,-0.3597
1827,0,2020-04-08 14:05:08,0,1247888209331150852,0,Twitter for Android,@MaxWinebach Could face same fate as samsung S20 series in this crisis time!! Atleast old prices would led sales surge!!,2014-05-25 05:54:05,126,365,2521998734,Sumanth Mannava,mannava_s,-0.7931
1829,0,2020-04-08 14:02:10,3,1247887462426275844,0,Twitter for Android,@MaxWinebach What's wrong in it. If Samsung priced this way then you are ok and if OnePlus does then it's bad. Now… https://t.co/B3YQL508Qf,2019-07-26 02:14:21,121,25,1154575651774447618,Ayushman,PikachuUnova24,-0.6597
1833,0,2020-04-08 13:59:58,1,1247886909994491905,0,Twitter for Android,@tshephomafala Just that my Samsung made me blurry 😬🤦🏽‍♂️,2016-09-05 10:12:18,3868,4871,772739120124792832,B in the Building,bevan_heradien,-0.1027
1839,0,2020-04-08 13:56:44,0,1247886095972364299,0,Twitter for Mac,"@Mista_513 That's my point tho, on Android its really a Samsung monopoly. So in reality, they cornered the market t… https://t.co/EsXm4aObl0",2009-10-22 06:04:56,261,820,84254542,Teejay1100///,TeeJaye1100,-0.2732
1846,0,2020-04-08 13:53:27,0,1247885267781861376,0,Twitter for Android,"@Samsung your product is awful, your company is worse. All you stand for is profits, not customers.  You have earne… https://t.co/MT9j6gh0yu",2013-04-03 15:44:03,69,200,1324852278,Edward Combs,edwings9798,-0.4939
1852,0,2020-04-08 13:50:03,0,1247884413838299136,0,Twitter for iPhone,@DodoMismail Are you not saying samsung fonts are shit?,2009-04-02 22:47:21,6574,2524,28439408,Ali Zahir Hussein,ZahirAli,-0.5574
1853,0,2020-04-08 13:48:35,0,1247884044806717443,0,Twitter for iPhone,@UniverseIce I miss my Samsung 😢,2011-10-02 07:22:57,8639,3494,383638872,Hustler,KenyanHustler,-0.1531
1854,0,2020-04-08 13:48:27,2,1247884010153336836,0,Twitter for Android,"@UniverseIce Really Samsung doesn't come true on expectations many times, so bad",2020-02-22 06:28:41,0,12,1231103453864194052,Rakeshj18574110,Rakeshj18574111,-0.7797
1856,0,2020-04-08 13:47:16,0,1247883713242738690,0,Twitter for iPhone,"@SOliver2020 But this is Samsung, weak ...👎",2015-07-01 19:31:27,949,2269,3353714963,Iwonka_St,iwona_iwetta,-0.4404
1859,0,2020-04-08 13:46:39,0,1247883557839622144,0,Khoros Marketing,"@Leanne66283828 Sorry for the trouble, Leanne. We're investigating reports of increased crashes and freezes when us… https://t.co/3eS9ciCt0L",2017-04-04 19:33:07,233555,2228,849344094681870336,Niantic Support,NianticHelp,-0.25
1863,0,2020-04-08 13:45:40,5,1247883308949581828,0,Twitter for Android,@UniverseIce What is wrong with Samsung... like fr,2019-03-05 22:02:28,2,3,1103053187097989123,Nick,64U5282266,-0.1531
1869,0,2020-04-08 13:43:04,0,1247882657901334528,0,Conversocial,"@mrsjen2019 Hi Jenny, I'm sorry we're still unable to offer contactless for the Cashminder accounts but I will be s… https://t.co/UqIQX3h0Fb",2009-03-12 15:46:32,19581,117,23970506,The Co-operative Bank UK 💙,CooperativeBank,-0.0387
1890,0,2020-04-08 13:35:21,1,1247880713896067072,0,Twitter for Android,"@ItzJazza @androidcentral If they sold badly Samsung wouldn't keep making them....
I just bought the iPad pro 2020… https://t.co/w5A0CsPIeL",2009-04-09 15:49:54,46,948,30008033,Chris daCosta,cmdacos,-0.4767
1908,0,2020-04-08 13:29:11,0,1247879162188034048,0,Twitter for iPhone,@dimlitnight samsung is shit. period,2018-12-22 15:22:25,86,87,1076498195952386048,purr,patfussy27,-0.5574
1911,0,2020-04-08 13:28:07,0,1247878895556157443,0,Twitter for Android,@DONJAZZY  You just broke my Samsung phone screen due to your Instagram video😭🤦🏼. Omg @DONJAZZY,2020-01-10 17:48:31,12,155,1215691816495992834,Philipp interiors,mercy_slimb,-0.4215
