,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
1246,0,2020-04-08 17:30:11,0,1247939814009319424,0,Twitter Web App,@DeepikaBhardwaj some samsung phones can connect to LEd monitors via a USB C cable. Not sure that will help your xiomi phone.,2012-07-08 08:39:15,428,2220,630042586,Athi Varadhar,Vivek_here7,0.1872
1247,0,2020-04-08 17:28:38,1,1247939420113813507,0,Twitter for iPhone,@jadenpenney_ @StylezBoogiee my bf acts like he got a samsung when he sees those emojis 😭,2016-07-12 01:54:27,100,75,752682502645354496,Dylan Morales,dylanmorales07,0.3612
1251,0,2020-04-08 17:27:29,0,1247939130836779008,0,Twitter for iPhone,@hotstar_helps @dominatingjassi Not working on Samsung smart tv.,2009-07-15 09:06:31,135,365,56969846,Acrobaz,Acrobaz,0.4019
1254,0,2020-04-08 17:27:14,0,1247939070396968961,0,Twitter for Android,"@PeteLau Why do we EXPECT it to be cheap? 920 € for a ""pro"" phone is amazing. The iPhone 11 pro starts at 1160€ ( 2… https://t.co/WFsD590f4I",2019-09-13 23:55:59,4,87,1172660193945165825,Boris Saxe Coburg,BSaxeCoburg,0.5859
1255,0,2020-04-08 17:27:00,0,1247939012641337345,0,Twitter Web App,"@rtenews Targeting gamers?  

It will also be used to improve the latency or responsiveness of video games and Inte… https://t.co/wTwhtSXE2E",2020-03-07 17:27:34,63,134,1236342555903758344,JayDon Saoirse na hÉireann,Liam48629229,0.4404
1257,0,2020-04-08 17:26:21,0,1247938846831947777,0,Twitter Web App,@JMaso846 It's pretty simple if you have a Samsung phone https://t.co/qr77DBrXro,2020-02-13 15:33:32,422,50,1227979072564797440,Google Parody,parodyofgoogle,0.4939
1258,0,2020-04-08 17:26:18,0,1247938836983775232,0,Twitter Web App,"@tim_cook Thanks sir Tim.
Holy Week's stronger than ever 1.2B catholics:-)

I'd like to share this, very, very soot… https://t.co/UkYNOU5ghM",2011-06-02 07:28:06,684,2883,309530329,Alvin T. Chan,alvinSeven77,0.8481
1261,0,2020-04-08 17:25:00,0,1247938509119336448,0,Twitter for Android,@Samsung_Pak Use this on tv please,2018-09-15 11:49:50,597,636,1040930690618023938,Love!!!,ShafiaAmjad,0.3182
1263,0,2020-04-08 17:24:13,1,1247938310716170243,0,Twitter for Android,"@Samsung_Pak C'mon @Samsung_Pak, we need to see this ad on tv!! Please make it happen 💜 
@BTS_twt",2014-10-25 11:00:47,356,331,2876683424,Sadaf⁷ Genre:BTS💜단밤,ARMYs_WithLuv_,0.4374
1267,0,2020-04-08 17:22:55,0,1247937985045200896,0,Twitter for Android,"@YashGoya24 @PeteLau Why do we EXPECT it to be cheap? 920 € for a ""pro"" phone is amazing. The iPhone 11 pro starts… https://t.co/BNrPByR5sl",2019-09-13 23:55:59,4,87,1172660193945165825,Boris Saxe Coburg,BSaxeCoburg,0.5859
1269,0,2020-04-08 17:22:23,1,1247937848105414657,0,Twitter Web App,@Samsung_Pak PLEASE DO ADVERTISE ON TV TOO!!,2017-01-05 07:46:55,2157,1436,816913853472800768,FILTER 지민 ⁷,_jiminiatures_,0.5599
1274,0,2020-04-08 17:18:34,0,1247936890826825731,0,Twitter for Android,@Samsung_Pak Perfect content,2019-01-26 11:37:01,710,744,1089125048106004480,𝓩𝓪𝓲𝓷𝓪𝓫 ⁷,ZAITAE_,0.5719
1275,0,2020-04-08 17:18:27,0,1247936858962546688,0,Twitter Web App,@mchipeach @ONLYRPE aah.. samsung! kkk awsome screen awsome camera lol,2014-08-26 10:56:05,363,99,2769686702,로제.,chaeyopark,0.4753
1276,0,2020-04-08 17:18:25,1,1247936851664568321,0,Twitter for iPhone,@gouki201 @pcmonitors @BlurBusters It will be interesting to see what happens with Samsung’s monitor panels as ther… https://t.co/gmom4pVpKd,2011-11-11 17:25:56,4299,21,410120210,TFTCentral,TFTCentral,0.4019
1277,0,2020-04-08 17:18:20,0,1247936830386761728,0,Twitter for Android,@samsungID There are 8 Samsung Galaxy S20(s) on Samsung x YKHA Amelz Illustration #GalaxyS20 Wish me luck!!,2012-12-05 12:27:08,600,793,990838124,Mi⁷ | ʸᵒᵒⁿᵍ'ˢ ✨,purr_pearl,0.7418
1279,0,2020-04-08 17:17:06,2,1247936520130043905,0,Twitter for Android,@Samsung_Pak @lalalandwin Thank you 💜 @BTS_twt,2016-08-16 19:34:58,1028,2092,765632965196079104,Hanna⁷ Is Coming,hosooklovely,0.3612
1281,0,2020-04-08 17:16:32,4,1247936376173203456,0,Twitter for Android,@Samsung_Pak we want this add on tv,2020-02-07 13:42:21,237,213,1225776730859855875,Dijywinterbear16,Dijywinterbear1,0.0772
1283,0,2020-04-08 17:15:57,0,1247936228558659584,0,Twitter Web App,"@fckinbee Ah, okay! I was going to offer to send you my very old Samsung if you were completely phoneless.",2009-07-05 17:08:40,1721,4995,53952464,Erika with a K from Six Feet Away,badbuddhist01,0.2942
1287,0,2020-04-08 17:14:58,2,1247935982617460738,0,Twitter for Android,@Samsung_Pak OK I'M.LITERALLY SCREAMINGGGG,2017-12-26 18:01:28,553,591,945716204563501057,BTS ETHUSIAST ⁷🇵🇰💜,umamakiran1,0.4466
1288,0,2020-04-08 17:14:38,0,1247935898307776512,0,Twitter for Android,@NianticHelp still no further forward this has been weeks now not being able to play the game on my samsung s20+ wi… https://t.co/eZlMiwoys9,2009-02-26 22:53:11,59,313,22075251,BrendanPatrickCasey,baby_brendan,0.0516
1290,0,2020-04-08 17:14:10,1,1247935782997962752,0,Twitter for Android,@mkostial05 @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS The sky made the perfect blend of Blue and Magenta 😍,2009-09-09 02:11:58,618,911,72737295,Darryl Spivey,d_spi,0.5719
1292,0,2020-04-08 17:12:44,0,1247935419850862595,0,Twitter for Android,@stufflistings Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1294,0,2020-04-08 17:12:15,0,1247935297230376960,0,Twitter for Android,@MKBHD Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1296,0,2020-04-08 17:11:47,0,1247935180603604992,0,Twitter for Android,@ishanagarwal24 Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1298,0,2020-04-08 17:11:26,0,1247935092573552641,0,Twitter for Android,"@ESPNcricinfo 1. 2004 Samsung Cup 1st ODI
2. 2004 Champions Trophy
3. 2014 Asia Cup
4. 2011 WorldCup (Though nt clo… https://t.co/1yMtHQfAai",2019-09-05 11:41:40,108,230,1169576291949076480,Yasir Taimoor Ali,Ahad89809011,0.5267
1299,0,2020-04-08 17:11:25,0,1247935088148561924,0,Twitter for Android,@JazliAziz Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1301,0,2020-04-08 17:10:41,0,1247934903074934790,0,Twitter for Android,@DmitryChernov96 @oneplus Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1302,0,2020-04-08 17:10:39,11,1247934897634803712,2,Twitter Web App,"@Samsung_Pak Can't believe we're seeing this on Samsung Pakistan's account!
Hope to see this on TV soon 💜",2019-05-29 13:28:06,843,115,1133726709885407232,BTS Pak Promo League⁷,pakpromo_league,0.4926
1303,0,2020-04-08 17:10:30,0,1247934858594222081,0,Twitter for iPhone,@Newegg @robeytech @Gigabyte @IntelGaming @Samsung @gskillgaming @msiUSA Thank you the chance to feel happiness aga… https://t.co/J6DhoJuumR,2016-02-19 00:07:52,767,4991,700471828800630785,Jacqueline Labrie,JacquelineLabr7,0.7964
1305,0,2020-04-08 17:10:21,0,1247934822141636612,0,Twitter Web Client,@Verizon @SamsungMobile I want a new Samsung phone. None of your staff I have chatted with today know how long it w… https://t.co/YbN9tKRINc,2010-12-31 22:06:33,85,22,232673237,Tim Spellman,spellucci,0.0772
1308,0,2020-04-08 17:09:47,0,1247934679216504835,0,Twitter for Android,@Muktadir_H_Khan Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1310,0,2020-04-08 17:09:33,0,1247934621070823424,0,Twitter for Android,@mtaylor082276 @androidcentral Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1311,0,2020-04-08 17:09:30,0,1247934608332783626,0,Twitter for Android,@NHLBlackhawks Oooo 😍 Crowley 22 Samsung s10 red pretty please,2012-02-26 04:18:07,444,362,503976239,Shannon,shenaniganz22,0.6705
1313,0,2020-04-08 17:09:19,0,1247934559351705600,0,Twitter for Android,@JohnChowdhury16 @OnePlus_IN Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1315,0,2020-04-08 17:08:29,0,1247934350626304000,0,Twitter for iPhone,@Unicorn_mom1714 We use an iPad. It works so much better in my opinion. It’s easy for him to use too. We tried a Sa… https://t.co/y0lHJOKb2h,2017-12-19 23:28:04,416,296,943261682796761091,shark bait,pstcheck,0.7251
1316,0,2020-04-08 17:08:14,0,1247934290085711874,0,Twitter for Android,@souravmisra66 @OnePlus_USA Samsung S10 lite or Onepls 7t...which is better overall???,2020-04-06 13:24:50,0,7,1247153210780831750,Niyaz,Niyaz67637086,0.533
1317,0,2020-04-08 17:08:11,0,1247934274839461889,0,Twitter Web App,"@NHLBlackhawks Gallant
24
Samsung S10
Black

Thanks,
Scott",2010-12-16 02:27:26,229,897,227156589,Scott Gallant,Gallant24,0.6808
1321,0,2020-04-08 17:07:17,0,1247934049211101186,0,Twitter for Android,@Samsung_Pak @BTS_twt  now please play this ad on Pakistani channel 💜💜💜,2019-03-05 17:24:39,53,89,1102983274392158208,Duaa⁷,Duiaa4,0.5719
1322,0,2020-04-08 17:07:16,2,1247934046379753472,0,Twitter for Android,"@SaymaSumi Tumi konta koro Sumi🙄🤔
I think, you don't use Xiaomi, but for sure Samsung &amp; Vivo.
Now don't say...you a… https://t.co/GPDc94hbGh",2018-01-15 09:40:15,439,1233,952837826361487361,ARINDAM DUTTA,ARINDAM97655268,0.4497
1327,0,2020-04-08 17:06:04,1,1247933741613318144,0,Lithium Tech.,"@MrJustinHouse Good Afternoon Justin, I hope you're having a great day.

I bet you can't wait to get these paired u… https://t.co/qCG2MKBKcp",2007-06-27 20:04:20,348712,145963,7117212,EE,EE,0.872
1329,0,2020-04-08 17:05:45,0,1247933662412378112,0,Twitter for Android,"@Samsung_Pak @Samsung_Pak please add this on TV 💓💓
@BTS_twt",2017-09-18 10:51:40,62,121,909731641853169665,Nida Fatima🇵🇰🌜,Nidaarmy2,0.3182
1330,0,2020-04-08 17:05:38,0,1247933632544555012,0,Twitter Web App,"@TFTCentral https://t.co/Ht2qL63IK3
https://t.co/xi9NySAmsC
We got some news about it again.

Look like in the futu… https://t.co/qk0LR9yAA3",2014-09-11 10:58:08,20,7,2803494986,gouki201,gouki201,0.3612
1332,0,2020-04-08 17:05:23,0,1247933572243173376,0,Twitter for Android,"@Samsung_Pak @AadilMahnoor Finally 💜💜💜💜💜💜 @BTS_twt  
Please please we want this advert on tv 💜💜💜💜💜💜",2019-03-05 17:24:39,53,89,1102983274392158208,Duaa⁷,Duiaa4,0.5994
1334,0,2020-04-08 17:05:06,1,1247933498003984384,0,Twitter for Android,@Samsung_Pak We want this ad on TV @Samsung_Pak,2018-06-30 20:00:23,321,443,1013150274628792321,Laiba⁷,Laiba_rehman52,0.0772
1335,0,2020-04-08 17:04:49,1,1247933429976612868,0,Twitter for Android,@Samsung_Pak We want this ad on TV please 💜💜 @Samsung_Pak,2018-06-30 20:00:23,321,443,1013150274628792321,Laiba⁷,Laiba_rehman52,0.3818
1336,0,2020-04-08 17:04:47,0,1247933419289325568,0,Twitter for Android,@StardustPokmnGO Will you help me to trot my Samsung galaxy A30s,2016-07-27 10:31:46,41,154,758248505924202496,Gana bala,Ganabala7,0.4019
1337,0,2020-04-08 17:04:46,0,1247933415594364931,0,Twitter for Android,@SlimDiosa @eliottford__ But you trust paying $1000 dollars for a phone that uses a Samsung screen👀🤔?,2018-11-24 16:57:51,31,52,1066375352803631104,Nicholas Walker,Nicnabox,0.5106
1341,0,2020-04-08 17:03:56,0,1247933207905001475,0,Twitter for Android,@Samsung_Pak @AadilMahnoor Want this ad on tv💜💜💜💜😭,2019-03-05 17:24:39,53,89,1102983274392158208,Duaa⁷,Duiaa4,0.0772
1345,0,2020-04-08 17:03:18,2,1247933047451856896,0,Twitter for Android,"@jacob_8899 Well it's the truth, kiddo.
Samsung can beat any iPhone at photography.
Who would like Apples over satu… https://t.co/fTv31evtsr",2019-06-09 21:39:54,7,35,1137836744794148864,Alex Howard,AlexHow70729292,0.7096
1346,0,2020-04-08 17:03:10,0,1247933013436051462,0,Twitter for Android,"@NHLBlackhawks Sileo, 38, Samsung Galaxy S9, and red please! 😊 #WallpaperWednesday",2011-01-30 17:47:47,98,225,245018430,Abbey,Abbey0207,0.3802
1351,0,2020-04-08 17:02:06,2,1247932742853111810,0,Twitter for iPhone,@Samsung_Pak NOW USE THIS ADD ON TV PLEASE,2018-04-22 23:23:53,1553,3146,988196725134327813,borahae⁷,bushraaARMY,0.4648
1352,0,2020-04-08 17:01:58,1,1247932712029126658,0,Twitter for Android,"@Samsung_Pak Omg!! @Samsung_Pak we're loving you right now!! 💜

@BTS_twt 💜💜",2014-10-25 11:00:47,356,331,2876683424,Sadaf⁷ Genre:BTS💜단밤,ARMYs_WithLuv_,0.7243
1353,0,2020-04-08 17:01:46,2,1247932661693284360,0,Twitter for iPhone,@Samsung_Pak OMG YESSSSSS THANK YOUUUU!!!!!!!,2018-04-22 23:23:53,1553,3146,988196725134327813,borahae⁷,bushraaARMY,0.6598
1354,0,2020-04-08 17:01:34,0,1247932608866070528,0,Twitter Web App,@boostmobile i want to switch service and get the samsung a20 due to the current situation i wonder if i can do tha… https://t.co/pEcQD9irmx,2012-11-09 04:57:17,2815,268,936135374,Wanye Campbell,RealNiggaShit,0.0772
1356,0,2020-04-08 17:01:10,0,1247932509872160771,0,Twitter for Android,@dearleehangyul Barbara hag with a samsung that came out in 2015 lol 😂🤣,2019-09-25 11:26:19,106,268,1176820171341737985,Cho's mami watta,tteungyoun,0.4215
1357,0,2020-04-08 17:00:22,0,1247932308646223872,0,Twitter for Android,@1976_Jessy Samsung s20 I've got the s10+ and the camera is amazing,2009-04-20 10:39:14,491,932,33477956,John Griffiths,johngriffiths1,0.5859
1359,0,2020-04-08 17:00:17,3,1247932287192387585,0,Twitter for Android,"@Samsung_Pak One more reason to be proud of using Samsung!! 😍
@Samsung_Pak 💜💜💜💜 
@BTS_twt",2014-10-25 11:00:47,356,331,2876683424,Sadaf⁷ Genre:BTS💜단밤,ARMYs_WithLuv_,0.5696
1360,0,2020-04-08 16:59:28,0,1247932080455069696,0,Twitter for Android,@Samsung_Pak Really want this to be an AD Love you BTS,2018-05-24 12:53:34,67,835,999634509296558081,Noor Fatima🇵🇰❤,Noor60254734,0.6997
1362,0,2020-04-08 16:59:21,3,1247932051304656907,0,Twitter for Android,@Samsung_Pak Play this as television ads and we'll see,2018-06-03 17:04:39,416,506,1003321575741980673,hafsa⁷₂₀₁₃ 🌱,mvjeons,0.34
1365,0,2020-04-08 16:59:08,13,1247931999647653888,2,Twitter for Android,"@Samsung_Pak Can't wait to see these ads on Pakistani channels!!

Proud to be a Samsung user!😊

@BTS_twt 💜",2019-08-17 20:38:02,948,99,1162825848782823424,BPKG⁷ | Backup,bts_pk_galaxy1,0.6093
1367,0,2020-04-08 16:57:52,0,1247931680645509120,0,Twitter for iPhone,"@SamsungMobile @BTS_twt Omggg , He is so adorable 😍😘.  Can we get this boy if we will buy Samsung mobile 😂 . I can’… https://t.co/XMJ5lNiIu0",2020-03-28 12:32:24,0,2,1243878579240185858,Taehyung (Baby TaeTae),TaehyungBabyTa1,0.6269
1368,0,2020-04-08 16:57:52,7,1247931680196870144,1,Twitter for Android,"@Samsung_Pak We want to see these ads on Pakistani channels please!!
Thank you!

@BTS_twt 💜",2019-08-17 20:38:02,948,99,1162825848782823424,BPKG⁷ | Backup,bts_pk_galaxy1,0.7163
1369,0,2020-04-08 16:56:27,5,1247931321122463744,1,Twitter for Android,"@Samsung_Pak OMG yes 😍😍

Thank you for tweeting 

@BTS_twt",2019-08-17 20:38:02,948,99,1162825848782823424,BPKG⁷ | Backup,bts_pk_galaxy1,0.6369
1370,0,2020-04-08 16:56:07,0,1247931239689940992,0,Twitter Web App,@hotstar_helps @DHRUV584 Is this still valid that Hotstar doesn't allow videos to be played in  the language that o… https://t.co/NS0FI4kKLs,2010-06-06 06:22:06,111,234,152541506,ArnabInspires,arnabsarkar10,0.1862
1376,0,2020-04-08 16:52:43,1,1247930384014344193,0,Twitter Web App,"@babiefewix @Stray_Kids this is where I bought it from! I got the tough case and it's actually pretty durable, it s… https://t.co/YtOUG0OfHi",2019-09-12 17:45:12,802,1141,1172204057378902016,alana 🍌 #SSD 📌 kinda ia,smolseungs,0.4574
1378,0,2020-04-08 16:51:43,1,1247930130527182849,0,Twitter for iPhone,@DavidSacks 2(2) thx to @ronlivs hosting head of Infection control @ Samsung hospital. MD leaders said that these s… https://t.co/XYsljPq8HD,2014-05-02 19:46:18,565,1280,2474475835,Sherri N95 RESPIRATORS & VENTILATORS NOW! Douville,SherriDouville,0.3612
1382,0,2020-04-08 16:51:05,0,1247929973991768064,0,Twitter for Android,@Samsung_Pak We want this ad on tv's please,2018-06-30 13:00:26,1197,2615,1013044587999395840,Peaches⁷🇵🇰,PurplePeaches7,0.3818
1385,0,2020-04-08 16:50:25,0,1247929805686833152,0,Twitter for Android,"@Samsung_Pak Samsung user here !!
Please play this ad on tv thx.",2018-09-02 06:01:09,622,749,1036131897234149376,Ensha⁷,btseei_7,0.7772
1387,0,2020-04-08 16:49:49,0,1247929652817125378,0,Twitter Web App,@Samsung Why are your 2020 UHD Smart TVs only equipped with a 100Mbps network interface? Any local UHD content (e.g… https://t.co/3CbOb5N736,2007-03-24 13:59:00,13,50,2105741,Kavian Moradhassel,KaveMan,0.4019
1388,0,2020-04-08 16:49:39,1,1247929610815275012,0,Twitter for Android,"@Samsung_Pak CAN YOU PLS USE THIS AD ON PAKISTANI CHANNELS TOO.. THANK YOU💜
#BTS",2019-02-04 22:07:03,814,825,1092545094165635074,ғᴀᴛɪᴍᴀsᴛɪᴄ⁷💙,shookookie_7,0.6447
1389,0,2020-04-08 16:49:30,0,1247929573360177152,0,Twitter for iPhone,"@babighoul5 @SamsungSupport i don’t like samsung tvs anymore, should’ve bought sony",2015-04-10 03:49:46,347,616,3153379522,duck,duckcopy,0.3612
1391,0,2020-04-08 16:49:05,3,1247929467621834752,0,Twitter for Android,"@Samsung_Pak CAN YOU PLS USE THIS AD ON PAKISTANI CHANNELS TOO... THANK YOU💜
#BTS",2019-02-04 22:07:03,814,825,1092545094165635074,ғᴀᴛɪᴍᴀsᴛɪᴄ⁷💙,shookookie_7,0.6447
1392,0,2020-04-08 16:49:02,1,1247929455730802689,0,Twitter Web App,@duckcopy @SamsungSupport my samsung tv did the same thing as well. plus my remote was acting weird.,2019-09-13 14:00:56,24,251,1172510452321882113,ma’am,babighoul5,0.1027
1393,0,2020-04-08 16:48:57,2,1247929435011067905,0,Twitter for Android,@Samsung_Pak Play it on TV,2019-06-13 13:16:43,69,306,1139159666511032321,Auraa⁷,Notyour_Aura,0.34
1396,0,2020-04-08 16:48:33,0,1247929334310023170,0,Twitter for Android,@elmaxrozes oohhh THAT'S A COOL EMOJI. i have a samsung so😔,2019-08-25 20:10:37,980,845,1165718081135681536,clauds🦈,cloudyismoody,0.4648
1397,0,2020-04-08 16:47:58,0,1247929186641158144,0,Twitter for Android,I want Samsung S20 Ultra too but I'll buy that one myself🥺,2009-07-06 16:13:05,2673,104,54249025,Ephesians 4:32,Athene_M_,0.0387
1404,0,2020-04-08 16:45:23,0,1247928537367171078,0,Twitter Web App,@SuzySometimes @Criterion @criterionchannl I have a Samsung smart TV. I use Roku to see Criterion Channel.,2011-07-30 05:15:20,351,828,345178599,Elisa Davis,ElisaSDavis,0.4019
1405,0,2020-04-08 16:45:23,0,1247928536024965120,0,Twitter for Android,"@epchihuahuas @MiLBPromos Javier 14 my phone its a Samsung j7
Thank you!!!",2016-09-07 16:44:10,79,442,773562515632652292,Javier Borroel,jborroel1971,0.5229
1407,0,2020-04-08 16:43:49,0,1247928145791062017,0,Twitter Web App,@malinthe @TChanaH Sony's BRAVIA chip and Samsung's own engine and so on. You'd definitely notice a difference if y… https://t.co/bcgsVPV18F,2011-09-07 08:58:01,2358,548,369399725,Shami.,TheSauceCode,0.4522
1409,0,2020-04-08 16:43:33,0,1247928075553320960,0,Twitter for Android,"@OnePlus_IN we are waiting for the dex mode experience from OnePlus, Kindly provide us clarity weather we will get… https://t.co/UfhM3mm1Vz",2019-08-30 05:19:08,5,12,1167305629704146947,Filmycreator,filmycreator,0.7096
1412,0,2020-04-08 16:43:13,31,1247927991096745990,16,Twitter for iPhone,"@Samsung_Pak Please we want these ads on Pakistani channels will be very appreciated Thank you ☺️

@BTS_twt",2019-08-08 19:44:12,7542,237,1159550897510375425,BTS PAK VOTING & STREAMING GALAXY ⁷ SLOW,bts_pk_galaxy,0.839
1414,0,2020-04-08 16:42:50,14,1247927894984228865,18,Twitter for iPhone,"@Samsung_Pak Please we want these ads on Pakistani channels will be very appreciated, Thank you ☺️

@BTS_twt 💜",2019-08-08 19:44:12,7542,237,1159550897510375425,BTS PAK VOTING & STREAMING GALAXY ⁷ SLOW,bts_pk_galaxy,0.839
1421,0,2020-04-08 16:41:43,2,1247927615739985921,0,Twitter for Android,"@Samsung_Pak @bts_pk_galaxy I'm so happy 💜 
@BTS_twt",2019-06-04 04:37:00,160,678,1135767382259933184,sexy mochi😘💜,Jimin84964434,0.6948
1422,0,2020-04-08 16:41:29,0,1247927557959356416,0,Twitter for Android,@Samsung_Pak WE WANT THIS AD ON TV PLZZ,2019-09-22 07:58:37,918,202,1175680739003777024,َ,jikooksthetic,0.2577
1423,0,2020-04-08 16:41:28,15,1247927554230685698,1,Twitter for iPhone,@Samsung_Pak we want their ADS on tv please sjjsjsj,2018-05-07 20:44:48,1842,1308,993592507106775042,alina⁷ 🇵🇰💜,KIMKTNAM,0.3818
1427,0,2020-04-08 16:40:08,0,1247927217339891714,0,Twitter for Android,@Samsung_Pak Play this on TV bruh,2019-06-02 19:27:34,3320,1955,1135266724520108032,s⁷₁₃ ♡jimi,gothpjmn,0.34
1429,0,2020-04-08 16:39:50,1,1247927141691506689,0,Twitter Web App,"@BionicBani Nice, I have sunk a pretty penny into my RIG. Asus crosshair hero mobo, ryzen 7 2700X (I want to upgrad… https://t.co/VnZV2clAfZ",2009-03-12 01:44:25,2145,556,23871989,Grim the 🦕 Biggest No Cam streamer of Mixer,GrimlockePrime,0.8256
1431,0,2020-04-08 16:39:43,0,1247927111807049729,0,Twitter for iPhone,@Popppiiee I can have a king size bed an a midsize dresser an a lamp lol that’s bad enough. Just make sure my 70 in… https://t.co/ka8OSyVGx5,2011-05-25 23:06:07,1051,1230,305275641,Jaron Thompson,UglyBeardedGuy,0.1531
1432,0,2020-04-08 16:39:41,11,1247927104508956672,1,Twitter for iPhone,"@Samsung_Pak Time to be Samsung user 😎 
good bye IOS 👋🏻",2019-08-08 19:44:12,7542,237,1159550897510375425,BTS PAK VOTING & STREAMING GALAXY ⁷ SLOW,bts_pk_galaxy,0.4404
1434,0,2020-04-08 16:39:10,0,1247926972484812802,0,Twitter for Android,@Samsung_Pak Please put this advert on tv and let the real talent introduce into Pakistan..@BTS_twt,2019-04-05 14:42:21,12,185,1114176451924897793,Haala🇵🇰,HalAEusfzai537,0.6249
1435,0,2020-04-08 16:38:02,2,1247926687054118917,0,Twitter for Android,@Samsung_Pak I really want this to be a tv add,2019-05-26 05:36:39,113,95,1132520905702367233,.....⁷,ShOoKy_VL7,0.1513
1437,0,2020-04-08 16:37:36,1,1247926580082552833,0,Twitter for Android,@Samsung_Pak want this to be upcoming Samsung TV add please @BTS_twt,2019-05-26 05:36:39,113,95,1132520905702367233,.....⁷,ShOoKy_VL7,0.3818
1439,0,2020-04-08 16:36:38,1,1247926337739862028,0,Twitter for Android,@janehmul @BerginPam @SamsungMobile @iPhone_News I've always used Samsung. Change every two years. Cannot fault the… https://t.co/qoFfJFUpSz,2019-10-21 13:07:54,9,68,1186267719924105216,P W Dunne,DuinnPeadar,0.3089
1440,0,2020-04-08 16:36:02,0,1247926184710754304,0,Twitter for Android,@Samsung_Pak We want this add on tv @Samsung_Pak,2017-09-27 20:56:58,13,134,913145462328369152,ash⁷,crazyforBTS_7,0.0772
1442,0,2020-04-08 16:35:08,6,1247925957396226050,0,Twitter for iPhone,"@Samsung_Pak Omg Samsung Pakistan tweeted 🙀 

Thank you 💜",2019-08-08 19:44:12,7542,237,1159550897510375425,BTS PAK VOTING & STREAMING GALAXY ⁷ SLOW,bts_pk_galaxy,0.3612
1445,0,2020-04-08 16:32:27,0,1247925284952780800,0,TweetDeck,"@j4 I mean, my current phone is a Sony XZ1 Compact, which AFAICT is pretty much the smallest big-name phone current… https://t.co/ybahmHZHig",2007-06-21 10:54:32,147,113,6991702,Sion Arrowsmith,sparrowsion,0.4939
1448,0,2020-04-08 16:30:12,0,1247924718763683840,0,Twitter for Android,@Samsung_Pak @bts_pk_galaxy want this add on tv,2019-05-26 05:36:39,113,95,1132520905702367233,.....⁷,ShOoKy_VL7,0.0772
1455,0,2020-04-08 16:28:11,0,1247924210393104384,0,Twitter Web App,@AsakuraPiku samsung is probably the safest choice overall but it has the punchout camera instead of motorized,2013-03-21 07:00:57,151,246,1285272534,fzurio,fuzzurio,0.2144
1462,0,2020-04-08 16:26:00,0,1247923658233991173,0,Twitter Web App,@Samsung_Pak We want this ad on tv please,2019-03-24 07:48:03,1283,1269,1109723536174788608,Namfia🇵🇰| BTS CONCERT💜,AsfiaHusyn,0.3818
1464,0,2020-04-08 16:25:16,0,1247923474783444992,0,Twitter Web App,"@fuzzurio Zenfone probably wont receive updates after a year
Samsung is.. well Samsung
Xiaomi is good, but remains… https://t.co/jtjqOeCP2G",2013-04-14 13:44:39,1711,1658,1351911523,Piku Asakura 🌸,AsakuraPiku,0.3612
1467,0,2020-04-08 16:24:34,0,1247923300799578113,0,Twitter for Android,@Samsung_Pak We want this on TV 💜💜💜💜,2020-03-28 16:16:31,5,25,1243934811514945536,"Infires man, yeah! 💜",TaeGotJamsss_,0.0772
1468,0,2020-04-08 16:24:01,2,1247923159841624065,0,Twitter Web App,"@Samsung_Pak Please

@Samsung_Pak we want this ad on tv",2019-03-24 07:48:03,1283,1269,1109723536174788608,Namfia🇵🇰| BTS CONCERT💜,AsfiaHusyn,0.3818
1470,0,2020-04-08 16:23:22,2,1247922998650327042,0,Twitter Web App,@Samsung_Pak PLEASE WE WANT THIS AD ON TV,2019-03-24 07:48:03,1283,1269,1109723536174788608,Namfia🇵🇰| BTS CONCERT💜,AsfiaHusyn,0.6207
1473,0,2020-04-08 16:23:08,1,1247922939288313857,1,Twitter for Android,"@Samsung_Pak CAN YOU PLS USE THIS AD ON TV TOO.. THANK YOU💜
#BTS",2019-02-04 22:07:03,814,825,1092545094165635074,ғᴀᴛɪᴍᴀsᴛɪᴄ⁷💙,shookookie_7,0.6447
